"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","layover","pattern_id","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"701125","17:37:00","17:37:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701186","07:58:00","07:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701188","10:07:00","10:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701190","12:16:00","12:16:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701192","14:28:00","14:28:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701194","16:37:00","16:37:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701196","18:47:00","18:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701198","20:56:00","20:56:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701215","08:08:00","08:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701217","10:16:00","10:16:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701219","12:27:00","12:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701221","14:38:00","14:38:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701223","16:47:00","16:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701225","18:56:00","18:56:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701227","21:10:00","21:10:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701229","23:25:00","23:25:00","02507","16","101 EmX EUGENE STATION","False","25553","","","","1"
"701260","07:06:00","07:06:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
